simulation_id,final_value,return_pct
238,150178.06459544328,50.17806459544328
239,150341.11454437455,50.34111454437454
240,125241.93162113737,25.241931621137365
241,116372.66994691308,16.372669946913085
242,151159.30689640174,51.159306896401745
243,95870.44288996862,-4.129557110031383
244,121685.36462411194,21.68536462411194
245,96572.4898329595,-3.4275101670404986
246,100942.89239930891,0.942892399308912
247,98174.84351179613,-1.8251564882038656
248,111568.96186518756,11.568961865187564
249,152229.39380847968,52.229393808479685
250,121299.18238933723,21.299182389337233
251,117533.62952866717,17.533629528667166
252,110487.7736686653,10.487773668665293
253,94544.94227440152,-5.455057725598483
254,102206.27207535016,2.2062720753501632
255,102547.19817907603,2.547198179076033
256,104496.23135338652,4.4962313533865235
257,125504.01718297854,25.50401718297854
258,145764.80364471534,45.76480364471534
259,115063.36490099797,15.063364900997971
260,128071.48601234314,28.071486012343144
261,88783.96692024621,-11.21603307975379
262,98613.67315295186,-1.3863268470481416
263,109294.95122020663,9.294951220206626
264,140362.43621674133,40.36243621674133
265,130489.43594399016,30.489435943990163
266,123105.34064728729,23.10534064728729
267,124133.1344500892,24.1331344500892
268,141377.13169931143,41.377131699311434
269,114722.23868963587,14.722238689635866
270,85824.58573513955,-14.175414264860448
271,85746.4380743746,-14.2535619256254
272,109432.08529060417,9.432085290604169
273,113644.48888696147,13.644488886961467
274,89394.74128669103,-10.60525871330897
275,157437.8344439651,57.43783444396511
276,116662.69550564696,16.66269550564696
277,121197.67951448586,21.197679514485863
278,126764.86796190117,26.764867961901167
279,132474.67353743291,32.47467353743291
280,93414.6213577093,-6.5853786422907
281,83048.6438151332,-16.951356184866803
282,158877.2055538173,58.877205553817305
283,112670.50179318468,12.670501793184682
284,88302.1378639852,-11.697862136014797
285,101544.12373528088,1.544123735280882
286,88432.01871482325,-11.56798128517675
287,163449.6217668376,63.4496217668376
288,125784.39775127046,25.78439775127046
289,115420.67853965324,15.420678539653235
290,112952.32014182111,12.952320141821112
291,139644.1668979408,39.6441668979408
292,96940.3736474846,-3.0596263525154064
293,126140.2437992935,26.1402437992935
294,124486.28299105218,24.48628299105218
295,121732.79262559155,21.73279262559155
296,151568.18742968087,51.56818742968087
297,123690.87551756497,23.690875517564972
298,110626.86418648371,10.626864186483711
299,144283.8788342936,44.2838788342936
300,137508.10708507008,37.50810708507008
301,126449.19973491612,26.449199734916125
302,130373.23332633908,30.373233326339076
303,88716.85191257177,-11.283148087428229
304,125103.80838442103,25.103808384421033
305,114385.6178896813,14.385617889681306
306,79188.95374135362,-20.811046258646385
307,103632.82028726597,3.6328202872659747
308,150198.46168002894,50.19846168002894
309,121887.33932329385,21.88733932329385
310,154889.9512530379,54.88995125303791
311,140439.94887054735,40.43994887054735
312,91246.66441708725,-8.753335582912754
313,85011.40720774271,-14.988592792257288
314,124584.88392574462,24.584883925744624
315,119344.46826085927,19.344468260859273
316,111302.323145255,11.302323145254995
317,99344.42316691356,-0.6555768330864375
318,175333.2255529846,75.3332255529846
319,121914.99073592309,21.914990735923084
320,126245.96971625279,26.245969716252787
321,142940.08288599493,42.940082885994926
322,107988.7719365914,7.9887719365913945
323,116970.28498330529,16.97028498330529
324,122056.58805371424,22.056588053714236
325,107470.96938460834,7.470969384608339
326,85881.84614402142,-14.118153855978585
327,97598.15454832252,-2.40184545167748
328,108072.1754600379,8.072175460037906
329,92860.20136592543,-7.1397986340745705
330,113331.01219003125,13.331012190031252
331,111246.50535819269,11.246505358192692
332,135126.61399501783,35.126613995017834
333,150736.14838498976,50.73614838498977
334,108737.13624590689,8.73713624590689
335,66320.95195465581,-33.67904804534418
336,149069.9019751347,49.069901975134705
337,86095.55770471986,-13.90444229528014
338,92621.08451746656,-7.378915482533441
339,97674.8286328031,-2.3251713671969045
340,93103.36328097299,-6.89663671902701
341,105852.18323763568,5.852183237635676
342,94336.53835156334,-5.663461648436656
343,120633.05668173243,20.633056681732427
344,128644.31099516616,28.644310995166162
345,96045.93456882364,-3.9540654311763643
346,153875.09663289465,53.875096632894646
347,81971.87261325451,-18.02812738674549
348,125971.09603242257,25.971096032422576
349,108887.6471451722,8.887647145172203
350,111568.06960796686,11.568069607966857
351,136177.50522365552,36.17750522365552
352,144203.39102533256,44.203391025332564
353,96703.32154703644,-3.2966784529635627
354,102418.10213339959,2.418102133399589
355,110893.00974905325,10.893009749053249
356,117610.84405323134,17.61084405323134
357,105009.37448088876,5.0093744808887575
358,132831.72011846636,32.83172011846636
359,111954.55626423341,11.95455626423341
360,143772.7468012192,43.772746801219206
361,104933.45329181016,4.933453291810162
362,204679.7871683919,104.6797871683919
363,99743.74370050551,-0.2562562994944892
364,82560.70514360568,-17.439294856394323
365,121700.92892612316,21.70092892612316
366,126218.8050202955,26.218805020295505
367,103282.49792337778,3.2824979233777847
368,119429.98855994231,19.429988559942316
369,126878.4993252265,26.878499325226496
370,101999.12846838197,1.9991284683819686
371,127482.3269165031,27.482326916503098
372,160334.67665293533,60.334676652935336
373,115273.30867622331,15.273308676223316
374,119442.83477456104,19.44283477456104
375,151503.4158173167,51.503415817316714
376,106614.42548273897,6.614425482738967
377,115595.22760649287,15.595227606492873
378,136290.0238306924,36.290023830692405
379,111546.60602706436,11.546606027064364
380,108466.65095078172,8.466650950781725
381,126511.19432538263,26.511194325382633
382,122690.95758768657,22.690957587686572
383,125325.25769111203,25.325257691112025
384,161760.2218417746,61.76022184177459
385,152417.5628527665,52.41756285276651
386,140818.53767520105,40.81853767520105
387,127429.5858719444,27.429585871944397
388,130526.00729637318,30.52600729637318
389,87562.08154663413,-12.43791845336587
390,103152.11427681347,3.152114276813474
391,117210.96878950675,17.210968789506747
392,105682.98305140733,5.682983051407326
393,137680.33162384704,37.68033162384704
394,100388.82380634,0.3888238063400058
395,86362.01928217994,-13.637980717820058
